Date,timeOpen,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
26-07-2024,00:00:00.000Z,2024-07-26T13:52:00.000Z,2024-07-26T13:38:00.000Z,2781,0.999942814,1.001072605,0.999591217,1.00017927,5793637323.00,34131195324.00,2024-07-26T23:59:59.999Z
25-07-2024,00:00:00.000Z,2024-07-25T01:08:00.000Z,2024-07-25T08:11:00.000Z,2781,0.999903821,1.001154058,0.999570269,1.000013824,7654250854.00,33802738509.00,2024-07-25T23:59:59.999Z
24-07-2024,00:00:00.000Z,2024-07-24T22:05:00.000Z,2024-07-24T01:22:00.000Z,2781,0.999971452,1.001216786,0.999578361,0.999865522,5549791333.00,34047159029.00,2024-07-24T23:59:59.999Z
23-07-2024,00:00:00.000Z,2024-07-23T13:41:00.000Z,2024-07-23T13:35:00.000Z,2781,0.999980367,1.001093148,0.999353683,0.999951557,8082893148.00,34161330968.00,2024-07-23T23:59:59.999Z
22-07-2024,00:00:00.000Z,2024-07-22T16:48:00.000Z,2024-07-22T02:27:00.000Z,2781,1.000025882,1.000829969,0.999646459,1.000027882,5765488048.00,33997222238.00,2024-07-22T23:59:59.999Z
21-07-2024,00:00:00.000Z,2024-07-21T17:53:00.000Z,2024-07-21T01:50:00.000Z,2781,1.00005008,1.001045226,0.999602832,1.00002529,5265680633.00,34004085776.00,2024-07-21T23:59:59.999Z
20-07-2024,00:00:00.000Z,2024-07-20T15:37:00.000Z,2024-07-20T17:47:00.000Z,2781,0.999991891,1.000859074,0.999627632,1.000051959,3884141780.00,34120431786.00,2024-07-20T23:59:59.999Z
19-07-2024,00:00:00.000Z,2024-07-19T13:59:00.000Z,2024-07-19T13:33:00.000Z,2781,0.999885974,1.001174083,0.99965484,0.99999605,7526347950.00,33970314568.00,2024-07-19T23:59:59.999Z
18-07-2024,00:00:00.000Z,2024-07-18T07:07:00.000Z,2024-07-18T15:28:00.000Z,2781,1.000107738,1.00140275,0.999688281,0.999939019,5968408600.00,33717318945.00,2024-07-18T23:59:59.999Z
17-07-2024,00:00:00.000Z,2024-07-17T17:07:00.000Z,2024-07-17T11:24:00.000Z,2781,1.000213806,1.000952315,0.999723734,1.000084599,6728358080.00,33787173932.00,2024-07-17T23:59:59.999Z
16-07-2024,00:00:00.000Z,2024-07-16T22:10:00.000Z,2024-07-16T05:32:00.000Z,2781,1.000058767,1.000842884,0.999724985,1.000140849,7796844852.00,33959490389.00,2024-07-16T23:59:59.999Z
15-07-2024,00:00:00.000Z,2024-07-15T17:26:00.000Z,2024-07-15T02:29:00.000Z,2781,1.000066762,1.000989703,0.999677426,1.000065427,7433084707.00,33935716597.00,2024-07-15T23:59:59.999Z
14-07-2024,00:00:00.000Z,2024-07-14T09:21:00.000Z,2024-07-14T20:08:00.000Z,2781,1.000004622,1.001024357,0.999748102,0.999944009,4256989618.00,33946413696.00,2024-07-14T23:59:59.999Z
13-07-2024,00:00:00.000Z,2024-07-13T04:25:00.000Z,2024-07-13T22:43:00.000Z,2781,1.000127449,1.000787868,0.999775069,1.00011544,3212398138.00,33940485863.00,2024-07-13T23:59:59.999Z
12-07-2024,00:00:00.000Z,2024-07-12T17:04:00.000Z,2024-07-12T10:06:00.000Z,2781,0.999979206,1.000829004,0.999766414,0.999997189,5327947652.00,33862806289.00,2024-07-12T23:59:59.999Z
11-07-2024,00:00:00.000Z,2024-07-11T14:22:00.000Z,2024-07-11T08:09:00.000Z,2781,1.0000446,1.00096513,0.999767775,0.999994118,6096076403.00,33929137671.00,2024-07-11T23:59:59.999Z
10-07-2024,00:00:00.000Z,2024-07-10T04:10:00.000Z,2024-07-10T15:45:00.000Z,2781,0.999999465,1.000863984,0.999749559,0.999938941,5380030813.00,34119688373.00,2024-07-10T23:59:59.999Z
09-07-2024,00:00:00.000Z,2024-07-09T14:19:00.000Z,2024-07-09T07:40:00.000Z,2781,0.999964415,1.001020701,0.999760164,0.999972474,5416525622.00,33980426210.00,2024-07-09T23:59:59.999Z
08-07-2024,00:00:00.000Z,2024-07-08T07:17:00.000Z,2024-07-08T14:35:00.000Z,2781,0.999842565,1.001681989,0.999490444,0.99992348,8124831163.00,33947540461.00,2024-07-08T23:59:59.999Z
07-07-2024,00:00:00.000Z,2024-07-07T00:39:00.000Z,2024-07-07T23:52:00.000Z,2781,1.000017768,1.000608602,0.999739949,0.999901734,3667249702.00,33733965979.00,2024-07-07T23:59:59.999Z
06-07-2024,00:00:00.000Z,2024-07-06T14:03:00.000Z,2024-07-06T09:54:00.000Z,2781,1.000090864,1.000650224,0.999739695,0.999936402,3574500456.00,33719491517.00,2024-07-06T23:59:59.999Z
05-07-2024,00:00:00.000Z,2024-07-05T00:12:00.000Z,2024-07-05T12:20:00.000Z,2781,1.000067387,1.000986919,0.999629021,1.000007661,10285011034.00,33598897025.00,2024-07-05T23:59:59.999Z
04-07-2024,00:00:00.000Z,2024-07-04T09:23:00.000Z,2024-07-04T02:02:00.000Z,2781,0.999926839,1.00097164,0.999483086,0.999926138,7220316786.00,32913650569.00,2024-07-04T23:59:59.999Z
03-07-2024,00:00:00.000Z,2024-07-03T21:20:00.000Z,2024-07-03T13:28:00.000Z,2781,0.999899127,1.000784686,0.999738027,0.999903541,5941703427.00,32774372216.00,2024-07-03T23:59:59.999Z
02-07-2024,00:00:00.000Z,2024-07-02T13:56:00.000Z,2024-07-02T23:10:00.000Z,2781,0.999946964,1.00057959,0.999731623,0.999880497,4088170748.00,32570064785.00,2024-07-02T23:59:59.999Z
01-07-2024,00:00:00.000Z,2024-07-01T13:06:00.000Z,2024-07-01T09:46:00.000Z,2781,0.999901586,1.000772016,0.999736956,0.999945041,4714986074.00,32538317664.00,2024-07-01T23:59:59.999Z
30-06-2024,00:00:00.000Z,2024-06-30T07:20:00.000Z,2024-06-30T08:48:00.000Z,2781,0.99981006,1.000550793,0.99963071,0.999932905,3501717888.00,32254812372.00,2024-06-30T23:59:59.999Z
29-06-2024,00:00:00.000Z,2024-06-29T16:30:00.000Z,2024-06-29T20:12:00.000Z,2781,0.999932204,1.000366513,0.999678706,0.999815547,2662005047.00,32275408222.00,2024-06-29T23:59:59.999Z
28-06-2024,00:00:00.000Z,2024-06-28T17:51:00.000Z,2024-06-28T16:52:00.000Z,2781,0.999889141,1.000746329,0.999656175,1.000036785,5731112290.00,32337256882.00,2024-06-28T23:59:59.999Z
27-06-2024,00:00:00.000Z,2024-06-27T05:54:00.000Z,2024-06-27T00:35:00.000Z,2781,0.999861924,1.000567077,0.999624175,0.99980703,5254114011.00,32644042127.00,2024-06-27T23:59:59.999Z
26-06-2024,00:00:00.000Z,2024-06-26T13:42:00.000Z,2024-06-26T17:31:00.000Z,2781,0.999957442,1.000728183,0.999648495,0.99982285,4964437157.00,32970644876.00,2024-06-26T23:59:59.999Z
25-06-2024,00:00:00.000Z,2024-06-25T07:44:00.000Z,2024-06-25T12:00:00.000Z,2781,1.000019888,1.00079461,0.999794171,1.000017101,5991607536.00,32823694835.00,2024-06-25T23:59:59.999Z
24-06-2024,00:00:00.000Z,2024-06-24T21:04:00.000Z,2024-06-24T08:53:00.000Z,2781,0.999977834,1.000821819,0.999547006,1.000051524,8141512257.00,32560362293.00,2024-06-24T23:59:59.999Z
23-06-2024,00:00:00.000Z,2024-06-23T00:51:00.000Z,2024-06-23T13:07:00.000Z,2781,1.000091009,1.000439534,0.999754841,0.999948213,2542629622.00,32708576332.00,2024-06-23T23:59:59.999Z
22-06-2024,00:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T10:44:00.000Z,2781,0.999980379,1.000686259,0.999782053,1.000001781,2459845315.00,32750154591.00,2024-06-22T23:59:59.999Z
21-06-2024,00:00:00.000Z,2024-06-21T12:46:00.000Z,2024-06-21T09:31:00.000Z,2781,1.000061874,1.000831803,0.999754911,1.000033929,5778982985.00,32723652290.00,2024-06-21T23:59:59.999Z
20-06-2024,00:00:00.000Z,2024-06-20T18:13:00.000Z,2024-06-20T17:56:00.000Z,2781,1.00010044,1.000682318,0.99974375,1.000048086,5213531694.00,32657733578.00,2024-06-20T23:59:59.999Z
19-06-2024,00:00:00.000Z,2024-06-19T07:12:00.000Z,2024-06-19T02:03:00.000Z,2781,1.000017502,1.000726627,0.999733905,1.00010044,4457463559.00,32821726089.00,2024-06-19T23:59:59.999Z
18-06-2024,00:00:00.000Z,2024-06-18T14:54:00.000Z,2024-06-18T01:38:00.000Z,2781,1.000051929,1.001554053,0.99968615,1.000028912,7136467512.00,32810640592.00,2024-06-18T23:59:59.999Z
17-06-2024,00:00:00.000Z,2024-06-17T15:56:00.000Z,2024-06-17T15:42:00.000Z,2781,1.000030294,1.000708109,0.999745416,1.000058985,5844947783.00,32489338477.00,2024-06-17T23:59:59.999Z
16-06-2024,00:00:00.000Z,2024-06-16T13:36:00.000Z,2024-06-16T14:17:00.000Z,2781,1.000044612,1.000661279,0.999815595,0.999970004,2632098818.00,32512888197.00,2024-06-16T23:59:59.999Z
15-06-2024,00:00:00.000Z,2024-06-15T16:50:00.000Z,2024-06-15T02:36:00.000Z,2781,0.999990892,1.000484507,0.999779281,1.000082007,2755427647.00,32446061818.00,2024-06-15T23:59:59.999Z
14-06-2024,00:00:00.000Z,2024-06-14T14:20:00.000Z,2024-06-14T16:49:00.000Z,2781,1.000053853,1.000760057,0.999771795,0.999926464,6091367068.00,32396038163.00,2024-06-14T23:59:59.999Z
13-06-2024,00:00:00.000Z,2024-06-13T03:24:00.000Z,2024-06-13T15:50:00.000Z,2781,1.000101816,1.000459575,0.999598621,0.999984129,5971089832.00,32527150782.00,2024-06-13T23:59:59.999Z
12-06-2024,00:00:00.000Z,2024-06-12T22:02:00.000Z,2024-06-12T02:00:00.000Z,2781,1.00002661,1.000367418,0.99974321,0.999973708,6871867010.00,32374242031.00,2024-06-12T23:59:59.999Z
11-06-2024,00:00:00.000Z,2024-06-11T15:45:00.000Z,2024-06-11T11:10:00.000Z,2781,0.999963731,1.000541773,0.999738798,1.000081999,6723356948.00,32134661680.00,2024-06-11T23:59:59.999Z
10-06-2024,00:00:00.000Z,2024-06-10T10:26:00.000Z,2024-06-10T14:35:00.000Z,2781,0.999960557,1.000262784,0.999757201,0.999934964,4910419104.00,32109033320.00,2024-06-10T23:59:59.999Z
09-06-2024,00:00:00.000Z,2024-06-09T05:22:00.000Z,2024-06-09T08:12:00.000Z,2781,0.999971835,1.000302188,0.999806514,0.999951882,2509473567.00,32212914443.00,2024-06-09T23:59:59.999Z
08-06-2024,00:00:00.000Z,2024-06-08T15:23:00.000Z,2024-06-08T13:32:00.000Z,2781,0.999973909,1.000489939,0.9998196,1.000015561,3059267864.00,32185405326.00,2024-06-08T23:59:59.999Z
07-06-2024,00:00:00.000Z,2024-06-07T18:05:00.000Z,2024-06-07T19:05:00.000Z,2781,0.999882438,1.001000844,0.999669368,1.000092559,7530255040.00,32281427193.00,2024-06-07T23:59:59.999Z
06-06-2024,00:00:00.000Z,2024-06-06T16:32:00.000Z,2024-06-06T20:04:00.000Z,2781,1.000032647,1.000696632,0.999642536,0.999824049,5526353581.00,32545239968.00,2024-06-06T23:59:59.999Z
05-06-2024,00:00:00.000Z,2024-06-05T00:16:00.000Z,2024-06-05T17:05:00.000Z,2781,1.00012872,1.0004536,0.999578358,1.000032328,6274992543.00,32554298741.00,2024-06-05T23:59:59.999Z
04-06-2024,00:00:00.000Z,2024-06-04T00:20:00.000Z,2024-06-04T04:15:00.000Z,2781,1.000017489,1.001027817,0.999750403,1.00011607,6054685985.00,32374187233.00,2024-06-04T23:59:59.999Z
03-06-2024,00:00:00.000Z,2024-06-03T07:26:00.000Z,2024-06-03T17:15:00.000Z,2781,0.999957019,1.001035044,0.999588023,0.999963881,5759511394.00,32338899738.00,2024-06-03T23:59:59.999Z
02-06-2024,00:00:00.000Z,2024-06-02T13:06:00.000Z,2024-06-02T15:01:00.000Z,2781,1.000047103,1.000694893,0.999783159,0.999908758,3180459748.00,32360543488.00,2024-06-02T23:59:59.999Z
01-06-2024,00:00:00.000Z,2024-06-01T17:47:00.000Z,2024-06-01T08:59:00.000Z,2781,1.000091834,1.000834752,0.999807761,1.000030691,2558109472.00,32371283336.00,2024-06-01T23:59:59.999Z
31-05-2024,00:00:00.000Z,2024-05-31T23:20:00.000Z,2024-05-31T10:07:00.000Z,2781,0.999982662,1.001271287,0.999519442,1.000089538,6257893920.00,32331016581.00,2024-05-31T23:59:59.999Z
30-05-2024,00:00:00.000Z,2024-05-30T06:24:00.000Z,2024-05-30T17:41:00.000Z,2781,0.999957021,1.00101936,0.999700838,0.999991115,6596463941.00,32371510245.00,2024-05-30T23:59:59.999Z
29-05-2024,00:00:00.000Z,2024-05-29T13:14:00.000Z,2024-05-29T17:02:00.000Z,2781,0.999987682,1.001214456,0.999699036,1.000047651,6200045453.00,32207836628.00,2024-05-29T23:59:59.999Z
28-05-2024,00:00:00.000Z,2024-05-28T13:47:00.000Z,2024-05-28T13:52:00.000Z,2781,1.000032819,1.001149981,0.99972778,0.999997518,7130885149.00,32339842615.00,2024-05-28T23:59:59.999Z
27-05-2024,00:00:00.000Z,2024-05-27T20:31:00.000Z,2024-05-27T02:16:00.000Z,2781,0.999946372,1.001005215,0.999707732,1.000032612,5846002184.00,32561595261.00,2024-05-27T23:59:59.999Z
26-05-2024,00:00:00.000Z,2024-05-26T15:47:00.000Z,2024-05-26T08:56:00.000Z,2781,0.999900643,1.000855039,0.999723807,0.999953305,4006530902.00,32642522111.00,2024-05-26T23:59:59.999Z
25-05-2024,00:00:00.000Z,2024-05-25T13:38:00.000Z,2024-05-25T14:38:00.000Z,2781,1.000077409,1.000790665,0.999720291,0.999914208,2916318920.00,32722480969.00,2024-05-25T23:59:59.999Z
24-05-2024,00:00:00.000Z,2024-05-24T08:14:00.000Z,2024-05-24T07:50:00.000Z,2781,1.000078062,1.000931835,0.999624957,1.00007983,6974788144.00,32761261323.00,2024-05-24T23:59:59.999Z
23-05-2024,00:00:00.000Z,2024-05-23T20:07:00.000Z,2024-05-23T18:26:00.000Z,2781,0.999845356,1.001574323,0.999319216,1.000082268,10711191548.00,32751763048.00,2024-05-23T23:59:59.999Z
22-05-2024,00:00:00.000Z,2024-05-22T21:13:00.000Z,2024-05-22T21:16:00.000Z,2781,1.000021912,1.000724949,0.999497385,0.999861319,7995414894.00,33106047537.00,2024-05-22T23:59:59.999Z
21-05-2024,00:00:00.000Z,2024-05-21T16:41:00.000Z,2024-05-21T02:11:00.000Z,2781,0.999860182,1.000715093,0.999372003,1.000038813,10821965697.00,33098670255.00,2024-05-21T23:59:59.999Z
20-05-2024,00:00:00.000Z,2024-05-20T06:12:00.000Z,2024-05-20T20:36:00.000Z,2781,0.999971092,1.000914754,0.999478538,0.999902521,9745625023.00,33345294903.00,2024-05-20T23:59:59.999Z
19-05-2024,00:00:00.000Z,2024-05-19T10:57:00.000Z,2024-05-19T10:34:00.000Z,2781,1.000043997,1.000935543,0.999485189,0.999952749,3531934053.00,33497672912.00,2024-05-19T23:59:59.999Z
18-05-2024,00:00:00.000Z,2024-05-18T00:34:00.000Z,2024-05-18T16:13:00.000Z,2781,1.000163762,1.000807561,0.999513481,1.000082279,3748984171.00,33475897742.00,2024-05-18T23:59:59.999Z
17-05-2024,00:00:00.000Z,2024-05-17T07:26:00.000Z,2024-05-17T07:13:00.000Z,2781,0.99997858,1.001026659,0.999711307,1.0000178,6590780561.00,33436791997.00,2024-05-17T23:59:59.999Z
16-05-2024,00:00:00.000Z,2024-05-16T15:13:00.000Z,2024-05-16T15:04:00.000Z,2781,1.000075831,1.000932664,0.999607685,0.999971286,6684369918.00,33293467008.00,2024-05-16T23:59:59.999Z
15-05-2024,00:00:00.000Z,2024-05-15T12:26:00.000Z,2024-05-15T11:45:00.000Z,2781,1.000126439,1.001016122,0.999728891,1.000127551,8085028154.00,33240776232.00,2024-05-15T23:59:59.999Z
14-05-2024,00:00:00.000Z,2024-05-14T17:39:00.000Z,2024-05-14T12:43:00.000Z,2781,1.000010103,1.001493511,0.999650726,1.000104226,5790525927.00,32885692648.00,2024-05-14T23:59:59.999Z
13-05-2024,00:00:00.000Z,2024-05-13T13:28:00.000Z,2024-05-13T16:26:00.000Z,2781,1.000023282,1.001574144,0.999433101,1.000022721,5504768753.00,33079484968.00,2024-05-13T23:59:59.999Z
12-05-2024,00:00:00.000Z,2024-05-12T21:26:00.000Z,2024-05-12T02:49:00.000Z,2781,0.999965654,1.000814018,0.999682783,1.000026782,2560805182.00,33129958998.00,2024-05-12T23:59:59.999Z
11-05-2024,00:00:00.000Z,2024-05-11T15:28:00.000Z,2024-05-11T09:18:00.000Z,2781,1.000117064,1.000935519,0.999717834,0.999964985,3228859416.00,33125842112.00,2024-05-11T23:59:59.999Z
10-05-2024,00:00:00.000Z,2024-05-10T14:11:00.000Z,2024-05-10T16:09:00.000Z,2781,1.000113889,1.002467316,0.999706673,1.000102219,5916392041.00,33111872883.00,2024-05-10T23:59:59.999Z
09-05-2024,00:00:00.000Z,2024-05-09T19:35:00.000Z,2024-05-09T00:26:00.000Z,2781,0.999942759,1.001045237,0.999623998,1.000067552,5118793775.00,33075967093.00,2024-05-09T23:59:59.999Z
08-05-2024,00:00:00.000Z,2024-05-08T03:22:00.000Z,2024-05-08T10:39:00.000Z,2781,0.999807089,1.001445205,0.999602965,0.999910688,5502550653.00,33084070430.00,2024-05-08T23:59:59.999Z
07-05-2024,00:00:00.000Z,2024-05-07T23:03:00.000Z,2024-05-07T01:49:00.000Z,2781,1.000027426,1.001122363,0.999692381,0.999849945,5575954842.00,33284681978.00,2024-05-07T23:59:59.999Z
06-05-2024,00:00:00.000Z,2024-05-06T14:57:00.000Z,2024-05-06T17:33:00.000Z,2781,1.000297433,1.001352907,0.999656306,1.000017901,6005322108.00,33243428775.00,2024-05-06T23:59:59.999Z
05-05-2024,00:00:00.000Z,2024-05-05T16:18:00.000Z,2024-05-05T09:53:00.000Z,2781,1.000100443,1.001162847,0.999561213,1.000225724,4318363603.00,33618199268.00,2024-05-05T23:59:59.999Z
04-05-2024,00:00:00.000Z,2024-05-04T01:02:00.000Z,2024-05-04T10:43:00.000Z,2781,1.000194258,1.001289497,0.999647797,1.000092316,5593446561.00,33568625551.00,2024-05-04T23:59:59.999Z
03-05-2024,00:00:00.000Z,2024-05-03T14:04:00.000Z,2024-05-03T12:42:00.000Z,2781,1.000096322,1.001725093,0.999616713,1.00017113,7138386537.00,33410006808.00,2024-05-03T23:59:59.999Z
02-05-2024,00:00:00.000Z,2024-05-02T21:41:00.000Z,2024-05-02T13:43:00.000Z,2781,0.999963851,1.001535936,0.999714612,1.0001017,7331043686.00,33167200644.00,2024-05-02T23:59:59.999Z
01-05-2024,00:00:00.000Z,2024-05-01T19:40:00.000Z,2024-05-01T15:25:00.000Z,2781,0.999914056,1.001361519,0.999436288,0.999966326,9451759014.00,32995543713.00,2024-05-01T23:59:59.999Z
30-04-2024,00:00:00.000Z,2024-04-30T16:18:00.000Z,2024-04-30T12:15:00.000Z,2781,1.00000376,1.001345984,0.999332678,0.999935737,8551034898.00,33206036196.00,2024-04-30T23:59:59.999Z
29-04-2024,00:00:00.000Z,2024-04-29T15:35:00.000Z,2024-04-29T12:40:00.000Z,2781,1.000069771,1.001169532,0.999674051,1.000010623,6353850718.00,33327731767.00,2024-04-29T23:59:59.999Z
28-04-2024,00:00:00.000Z,2024-04-28T22:32:00.000Z,2024-04-28T22:45:00.000Z,2781,1.000034297,1.000945134,0.999634832,1.000063717,4003587751.00,33500399323.00,2024-04-28T23:59:59.999Z
27-04-2024,00:00:00.000Z,2024-04-27T03:56:00.000Z,2024-04-27T17:56:00.000Z,2781,0.999998732,1.001309337,0.999642057,1.000033833,4837869303.00,33486451872.00,2024-04-27T23:59:59.999Z
26-04-2024,00:00:00.000Z,2024-04-26T12:33:00.000Z,2024-04-26T18:37:00.000Z,2781,1.00004862,1.001212124,0.999623257,1.00007618,6238863810.00,33389487896.00,2024-04-26T23:59:59.999Z
25-04-2024,00:00:00.000Z,2024-04-25T10:13:00.000Z,2024-04-25T17:10:00.000Z,2781,1.000255272,1.00114987,0.999579734,1.000001078,7296808841.00,33354452182.00,2024-04-25T23:59:59.999Z
24-04-2024,00:00:00.000Z,2024-04-24T13:30:00.000Z,2024-04-24T20:13:00.000Z,2781,0.999991481,1.00105124,0.999590812,1.000452201,7285867078.00,33417981493.00,2024-04-24T23:59:59.999Z
23-04-2024,00:00:00.000Z,2024-04-23T15:58:00.000Z,2024-04-23T16:03:00.000Z,2781,1.000037218,1.000840617,0.999679329,0.999998024,5682840288.00,33636596714.00,2024-04-23T23:59:59.999Z
22-04-2024,00:00:00.000Z,2024-04-22T01:30:00.000Z,2024-04-22T01:41:00.000Z,2781,1.000084275,1.000996146,0.999570939,1.000050379,7099413055.00,33797045596.00,2024-04-22T23:59:59.999Z
21-04-2024,00:00:00.000Z,2024-04-21T21:38:00.000Z,2024-04-21T21:08:00.000Z,2781,1.000041004,1.000884382,0.99960443,1.000006545,4622993536.00,33943490879.00,2024-04-21T23:59:59.999Z
20-04-2024,00:00:00.000Z,2024-04-20T16:10:00.000Z,2024-04-20T00:28:00.000Z,2781,1.000215551,1.000959997,0.999663557,1.000059448,5172051416.00,33956406955.00,2024-04-20T23:59:59.999Z
19-04-2024,00:00:00.000Z,2024-04-19T20:06:00.000Z,2024-04-19T01:52:00.000Z,2781,1.000148921,1.000883121,0.999539206,1.000090191,11026707590.00,33903114125.00,2024-04-19T23:59:59.999Z
